id,name
ZIP:08223,"Marmora, NJ 08223"
ZIP:08225,"Northfield, NJ 08225"
ZIP:08226,"Ocean City, NJ 08226"
ZIP:08230,"Ocean View, NJ 08230"
ZIP:08232,"Pleasantville, NJ 08232"
ZIP:08234,"Egg Harbor Township, NJ 08234"
ZIP:08241,"Port Republic, NJ 08241"
ZIP:08242,"Rio Grande, NJ 08242"
ZIP:08243,"Sea Isle City, NJ 08243"
ZIP:08244,"Somers Point, NJ 08244"
ZIP:08247,"Stone Harbor, NJ 08247"
ZIP:08248,"Strathmere, NJ 08248"
ZIP:08251,"Villas, NJ 08251"
ZIP:08260,"Wildwood, NJ 08260"
ZIP:08270,"Woodbine, NJ 08270"
ZIP:08302,"Bridgeton, NJ 08302"
ZIP:08310,"Buena, NJ 08310"
ZIP:08311,"Cedarville, NJ 08311"
ZIP:08312,"Clayton, NJ 08312"
ZIP:08314,"Delmont, NJ 08314"
ZIP:08317,"Dorothy, NJ 08317"
ZIP:08318,"Elmer, NJ 08318"
ZIP:08319,"Estell Manor, NJ 08319"
ZIP:08322,"Franklinville, NJ 08322"
ZIP:08323,"Greenwich, NJ 08323"
ZIP:08324,"Heislerville, NJ 08324"
ZIP:08326,"Landisville, NJ 08326"
ZIP:08327,"Leesburg, NJ 08327"
ZIP:08328,"Malaga, NJ 08328"
ZIP:08330,"Mays Landing, NJ 08330"
ZIP:08332,"Millville, NJ 08332"
ZIP:08340,"Milmay, NJ 08340"
ZIP:08341,"Minotola, NJ 08341"
ZIP:08343,"Monroeville, NJ 08343"
ZIP:08344,"Newfield, NJ 08344"
ZIP:08345,"Newport, NJ 08345"
ZIP:08346,"Newtonville, NJ 08346"
ZIP:08349,"Port Norris, NJ 08349"
ZIP:08350,"Richland, NJ 08350"
ZIP:08353,"Shiloh, NJ 08353"
ZIP:08360,"Vineland, NJ 08360"
ZIP:08361,"Vineland, NJ 08361"
ZIP:08401,"Atlantic City, NJ 08401"
ZIP:08402,"Margate City, NJ 08402"
ZIP:08403,"Longport, NJ 08403"
ZIP:08406,"Ventnor City, NJ 08406"
ZIP:08501,"Allentown, NJ 08501"
ZIP:08502,"Belle Mead, NJ 08502"
ZIP:08505,"Bordentown, NJ 08505"
ZIP:08510,"Millstone Township, NJ 08510"
ZIP:08511,"Cookstown, NJ 08511"
ZIP:08512,"Cranbury, NJ 08512"
ZIP:08514,"Cream Ridge, NJ 08514"
ZIP:08515,"Chesterfield, NJ 08515"
ZIP:08518,"Florence, NJ 08518"
ZIP:08520,"Hightstown, NJ 08520"
ZIP:08525,"Hopewell, NJ 08525"
ZIP:08527,"Jackson, NJ 08527"
ZIP:08528,"Kingston, NJ 08528"
ZIP:08530,"Lambertville, NJ 08530"
ZIP:08533,"New Egypt, NJ 08533"
ZIP:08534,"Pennington, NJ 08534"
ZIP:08535,"Millstone Township, NJ 08535"
ZIP:08536,"Plainsboro, NJ 08536"
ZIP:08540,"Princeton, NJ 08540"
ZIP:08542,"Princeton, NJ 08542"
ZIP:08544,"Princeton, NJ 08544"
ZIP:08550,"Princeton Junction, NJ 08550"
ZIP:08551,"Ringoes, NJ 08551"
ZIP:08553,"Rocky Hill, NJ 08553"
ZIP:08554,"Roebling, NJ 08554"
ZIP:08555,"Roosevelt, NJ 08555"
ZIP:08556,"Rosemont, NJ 08556"
ZIP:08558,"Skillman, NJ 08558"
ZIP:08559,"Stockton, NJ 08559"
ZIP:08560,"Titusville, NJ 08560"
ZIP:08562,"Wrightstown, NJ 08562"
ZIP:08608,"Trenton, NJ 08608"
ZIP:08609,"Trenton, NJ 08609"
ZIP:08610,"Trenton, NJ 08610"
ZIP:08611,"Trenton, NJ 08611"
ZIP:08618,"Trenton, NJ 08618"
ZIP:08619,"Trenton, NJ 08619"
ZIP:08620,"Trenton, NJ 08620"
ZIP:08628,"Trenton, NJ 08628"
ZIP:08629,"Trenton, NJ 08629"
ZIP:08638,"Trenton, NJ 08638"
ZIP:08640,"Fort Dix, NJ 08640"
ZIP:08641,"Trenton, NJ 08641"
ZIP:08648,"Lawrence Township, NJ 08648"
ZIP:08690,"Trenton, NJ 08690"
ZIP:08691,"Trenton, NJ 08691"
ZIP:08701,"Lakewood, NJ 08701"
ZIP:08721,"Bayville, NJ 08721"
ZIP:08722,"Beachwood, NJ 08722"
ZIP:08723,"Brick, NJ 08723"
ZIP:08724,"Brick, NJ 08724"
ZIP:08730,"Brielle, NJ 08730"
ZIP:08731,"Forked River, NJ 08731"
ZIP:08732,"Island Heights, NJ 08732"
ZIP:08733,"Lakehurst, NJ 08733"
ZIP:08734,"Lanoka Harbor, NJ 08734"
ZIP:08735,"Lavallette, NJ 08735"
ZIP:08736,"Manasquan, NJ 08736"
ZIP:08738,"Mantoloking, NJ 08738"
ZIP:08740,"Ocean Gate, NJ 08740"
ZIP:08741,"Pine Beach, NJ 08741"
ZIP:08742,"Point Pleasant Beach, NJ 08742"
ZIP:08750,"Sea Girt, NJ 08750"
ZIP:08751,"Seaside Heights, NJ 08751"
ZIP:08752,"Seaside Park, NJ 08752"
ZIP:08753,"Toms River, NJ 08753"
ZIP:08755,"Toms River, NJ 08755"
ZIP:08757,"Toms River, NJ 08757"
ZIP:08758,"Waretown, NJ 08758"
ZIP:08759,"Manchester Township, NJ 08759"
ZIP:08801,"Annandale, NJ 08801"
ZIP:08802,"Asbury, NJ 08802"
ZIP:08804,"Bloomsbury, NJ 08804"
ZIP:08805,"Bound Brook, NJ 08805"
ZIP:08807,"Bridgewater, NJ 08807"
ZIP:08809,"Clinton, NJ 08809"
ZIP:08810,"Dayton, NJ 08810"
ZIP:08812,"Dunellen, NJ 08812"
ZIP:08816,"East Brunswick, NJ 08816"
ZIP:08817,"Edison, NJ 08817"
ZIP:08820,"Edison, NJ 08820"
ZIP:08822,"Flemington, NJ 08822"
ZIP:08823,"Franklin Park, NJ 08823"
ZIP:08824,"Kendall Park, NJ 08824"
ZIP:08825,"Frenchtown, NJ 08825"
ZIP:08826,"Glen Gardner, NJ 08826"
ZIP:08827,"Hampton, NJ 08827"
ZIP:08828,"Helmetta, NJ 08828"
ZIP:08829,"High Bridge, NJ 08829"
ZIP:08830,"Iselin, NJ 08830"
ZIP:08831,"Monroe Township, NJ 08831"
ZIP:08832,"Keasbey, NJ 08832"
ZIP:08833,"Lebanon, NJ 08833"
ZIP:08835,"Manville, NJ 08835"
ZIP:08836,"Martinsville, NJ 08836"
ZIP:08837,"Edison, NJ 08837"
ZIP:08840,"Metuchen, NJ 08840"
ZIP:08844,"Hillsborough, NJ 08844"
ZIP:08846,"Middlesex, NJ 08846"
ZIP:08848,"Milford, NJ 08848"
ZIP:08850,"Milltown, NJ 08850"
ZIP:08852,"Monmouth Junction, NJ 08852"
ZIP:08853,"Neshanic Station, NJ 08853"
ZIP:08854,"Piscataway, NJ 08854"
ZIP:08857,"Old Bridge, NJ 08857"
ZIP:08859,"Parlin, NJ 08859"
ZIP:08861,"Perth Amboy, NJ 08861"
ZIP:08863,"Fords, NJ 08863"
ZIP:08865,"Phillipsburg, NJ 08865"
ZIP:08867,"Pittstown, NJ 08867"
ZIP:08869,"Raritan, NJ 08869"
ZIP:08872,"Sayreville, NJ 08872"
ZIP:08873,"Somerset, NJ 08873"
ZIP:08876,"Somerville, NJ 08876"
ZIP:08879,"South Amboy, NJ 08879"
ZIP:08880,"South Bound Brook, NJ 08880"
ZIP:08882,"South River, NJ 08882"
ZIP:08884,"Spotswood, NJ 08884"
ZIP:08886,"Stewartsville, NJ 08886"
ZIP:08887,"Three Bridges, NJ 08887"
ZIP:08889,"Whitehouse Station, NJ 08889"
ZIP:08901,"New Brunswick, NJ 08901"
ZIP:08902,"North Brunswick, NJ 08902"
ZIP:08904,"Highland Park, NJ 08904"
ZIP:10001,"New York, NY 10001"
ZIP:10002,"New York, NY 10002"
ZIP:10003,"New York, NY 10003"
ZIP:10004,"New York, NY 10004"
ZIP:10005,"New York, NY 10005"
ZIP:10006,"New York, NY 10006"
ZIP:10007,"New York, NY 10007"
ZIP:10009,"New York, NY 10009"
ZIP:10010,"New York, NY 10010"
ZIP:10011,"New York, NY 10011"
ZIP:10012,"New York, NY 10012"
ZIP:10013,"New York, NY 10013"
ZIP:10014,"New York, NY 10014"
ZIP:10016,"New York, NY 10016"
ZIP:10017,"New York, NY 10017"
ZIP:10018,"New York, NY 10018"
ZIP:10019,"New York, NY 10019"
ZIP:10020,"New York, NY 10020"
ZIP:10021,"New York, NY 10021"
ZIP:10022,"New York, NY 10022"
ZIP:10023,"New York, NY 10023"
ZIP:10024,"New York, NY 10024"
ZIP:10025,"New York, NY 10025"
ZIP:10026,"New York, NY 10026"
ZIP:10027,"New York, NY 10027"
ZIP:10028,"New York, NY 10028"
ZIP:10029,"New York, NY 10029"
ZIP:10030,"New York, NY 10030"
ZIP:10031,"New York, NY 10031"
ZIP:10032,"New York, NY 10032"
ZIP:10033,"New York, NY 10033"
ZIP:10034,"New York, NY 10034"
ZIP:10035,"New York, NY 10035"
ZIP:10036,"New York, NY 10036"
ZIP:10037,"New York, NY 10037"
ZIP:10038,"New York, NY 10038"
ZIP:10039,"New York, NY 10039"
ZIP:10040,"New York, NY 10040"
ZIP:10044,"New York, NY 10044"
ZIP:10065,"New York, NY 10065"
ZIP:10069,"New York, NY 10069"
ZIP:10075,"New York, NY 10075"
ZIP:10128,"New York, NY 10128"
ZIP:10280,"New York, NY 10280"
ZIP:10282,"New York, NY 10282"
ZIP:10301,"Staten Island, NY 10301"
ZIP:10302,"Staten Island, NY 10302"
ZIP:10303,"Staten Island, NY 10303"
ZIP:10304,"Staten Island, NY 10304"
ZIP:10305,"Staten Island, NY 10305"
ZIP:10306,"Staten Island, NY 10306"
ZIP:10307,"Staten Island, NY 10307"
ZIP:10308,"Staten Island, NY 10308"
ZIP:10309,"Staten Island, NY 10309"
ZIP:10310,"Staten Island, NY 10310"
ZIP:10312,"Staten Island, NY 10312"
ZIP:10314,"Staten Island, NY 10314"
ZIP:10451,"Bronx, NY 10451"
ZIP:10452,"Bronx, NY 10452"
ZIP:10453,"Bronx, NY 10453"
ZIP:10454,"Bronx, NY 10454"
ZIP:10455,"Bronx, NY 10455"
ZIP:10456,"Bronx, NY 10456"
ZIP:10457,"Bronx, NY 10457"
ZIP:10458,"Bronx, NY 10458"
ZIP:10459,"Bronx, NY 10459"
ZIP:10460,"Bronx, NY 10460"
ZIP:10461,"Bronx, NY 10461"
ZIP:10462,"Bronx, NY 10462"
ZIP:10463,"Bronx, NY 10463"
ZIP:10464,"Bronx, NY 10464"
ZIP:10465,"Bronx, NY 10465"
ZIP:10466,"Bronx, NY 10466"
ZIP:10467,"Bronx, NY 10467"
ZIP:10468,"Bronx, NY 10468"
ZIP:10469,"Bronx, NY 10469"
ZIP:10470,"Bronx, NY 10470"
ZIP:10471,"Bronx, NY 10471"
ZIP:10472,"Bronx, NY 10472"
ZIP:10473,"Bronx, NY 10473"
ZIP:10474,"Bronx, NY 10474"
ZIP:10475,"Bronx, NY 10475"
ZIP:10501,"Amawalk, NY 10501"
ZIP:10502,"Ardsley, NY 10502"
ZIP:10504,"Armonk, NY 10504"
ZIP:10505,"Baldwin Place, NY 10505"
ZIP:10506,"Bedford, NY 10506"
ZIP:10507,"Bedford Hills, NY 10507"
ZIP:10509,"Brewster, NY 10509"
ZIP:10510,"Briarcliff Manor, NY 10510"
ZIP:10511,"Buchanan, NY 10511"
ZIP:10512,"Carmel, NY 10512"
ZIP:10514,"Chappaqua, NY 10514"
ZIP:10516,"Cold Spring, NY 10516"
ZIP:10518,"Cross River, NY 10518"
ZIP:10520,"Croton on Hudson, NY 10520"
ZIP:10522,"Dobbs Ferry, NY 10522"
ZIP:10523,"Elmsford, NY 10523"
ZIP:10524,"Garrison, NY 10524"
ZIP:10526,"Goldens Bridge, NY 10526"
ZIP:10527,"Granite Springs, NY 10527"
ZIP:10528,"Harrison, NY 10528"
ZIP:10530,"Hartsdale, NY 10530"
ZIP:10532,"Hawthorne, NY 10532"
ZIP:10533,"Irvington, NY 10533"
ZIP:10535,"Jefferson Valley, NY 10535"
ZIP:10536,"Katonah, NY 10536"
ZIP:10537,"Lake Peekskill, NY 10537"
ZIP:10538,"Larchmont, NY 10538"
ZIP:10541,"Mahopac, NY 10541"
ZIP:10543,"Mamaroneck, NY 10543"
ZIP:10546,"Millwood, NY 10546"
ZIP:10547,"Mohegan Lake, NY 10547"
ZIP:10548,"Montrose, NY 10548"
ZIP:10549,"Mount Kisco, NY 10549"
ZIP:10550,"Mount Vernon, NY 10550"
ZIP:10552,"Mount Vernon, NY 10552"
ZIP:10553,"Mount Vernon, NY 10553"
ZIP:10560,"North Salem, NY 10560"
ZIP:10562,"Ossining, NY 10562"
ZIP:10566,"Peekskill, NY 10566"
ZIP:10567,"Cortlandt Manor, NY 10567"
ZIP:10570,"Pleasantville, NY 10570"
ZIP:10573,"Port Chester, NY 10573"
ZIP:10576,"Pound Ridge, NY 10576"
ZIP:10577,"Purchase, NY 10577"
ZIP:10578,"Purdys, NY 10578"
ZIP:10579,"Putnam Valley, NY 10579"
ZIP:10580,"Rye, NY 10580"
ZIP:10583,"Scarsdale, NY 10583"
ZIP:10588,"Shrub Oak, NY 10588"
ZIP:10589,"Somers, NY 10589"
ZIP:10590,"South Salem, NY 10590"
ZIP:10591,"Tarrytown, NY 10591"
ZIP:10594,"Thornwood, NY 10594"
ZIP:10595,"Valhalla, NY 10595"
ZIP:10597,"Waccabuc, NY 10597"
ZIP:10598,"Yorktown Heights, NY 10598"
ZIP:10601,"White Plains, NY 10601"
ZIP:10603,"White Plains, NY 10603"
ZIP:10604,"West Harrison, NY 10604"
ZIP:10605,"White Plains, NY 10605"
ZIP:10606,"White Plains, NY 10606"
ZIP:10607,"White Plains, NY 10607"
ZIP:10701,"Yonkers, NY 10701"
ZIP:10703,"Yonkers, NY 10703"
ZIP:10704,"Yonkers, NY 10704"
ZIP:10705,"Yonkers, NY 10705"
ZIP:10706,"Hastings on Hudson, NY 10706"
ZIP:10707,"Tuckahoe, NY 10707"
ZIP:10708,"Bronxville, NY 10708"
ZIP:10709,"Eastchester, NY 10709"
ZIP:10710,"Yonkers, NY 10710"
ZIP:10801,"New Rochelle, NY 10801"
ZIP:10803,"Pelham, NY 10803"
ZIP:10804,"New Rochelle, NY 10804"
ZIP:10805,"New Rochelle, NY 10805"
ZIP:10901,"Suffern, NY 10901"
ZIP:10911,"Bear Mountain, NY 10911"
ZIP:10913,"Blauvelt, NY 10913"
ZIP:10916,"Campbell Hall, NY 10916"
ZIP:10917,"Central Valley, NY 10917"
ZIP:10918,"Chester, NY 10918"
ZIP:10919,"Circleville, NY 10919"
ZIP:10920,"Congers, NY 10920"
ZIP:10921,"Florida, NY 10921"
ZIP:10923,"Garnerville, NY 10923"
ZIP:10924,"Goshen, NY 10924"
ZIP:10925,"Greenwood Lake, NY 10925"
ZIP:10926,"Harriman, NY 10926"
ZIP:10927,"Haverstraw, NY 10927"
ZIP:10928,"Highland Falls, NY 10928"
ZIP:10930,"Highland Mills, NY 10930"
ZIP:10931,"Hillburn, NY 10931"
ZIP:10933,"Johnson, NY 10933"
ZIP:10940,"Middletown, NY 10940"
ZIP:10941,"Middletown, NY 10941"
ZIP:10950,"Monroe, NY 10950"
ZIP:10952,"Monsey, NY 10952"
ZIP:10954,"Nanuet, NY 10954"
ZIP:10956,"New City, NY 10956"
ZIP:10958,"New Hampton, NY 10958"
ZIP:10960,"Nyack, NY 10960"
ZIP:10962,"Orangeburg, NY 10962"
ZIP:10963,"Otisville, NY 10963"
ZIP:10964,"Palisades, NY 10964"
ZIP:10965,"Pearl River, NY 10965"
ZIP:10968,"Piermont, NY 10968"
ZIP:10969,"Pine Island, NY 10969"
ZIP:10970,"Pomona, NY 10970"
ZIP:10973,"Slate Hill, NY 10973"
ZIP:10974,"Sloatsburg, NY 10974"
ZIP:10975,"Southfields, NY 10975"
ZIP:10976,"Sparkill, NY 10976"
ZIP:10977,"Spring Valley, NY 10977"
ZIP:10980,"Stony Point, NY 10980"
ZIP:10983,"Tappan, NY 10983"
ZIP:10984,"Thiells, NY 10984"
ZIP:10985,"Thompson Ridge, NY 10985"
ZIP:10986,"Tomkins Cove, NY 10986"
ZIP:10987,"Tuxedo Park, NY 10987"
ZIP:10989,"Valley Cottage, NY 10989"
ZIP:10990,"Warwick, NY 10990"
ZIP:10992,"Washingtonville, NY 10992"
ZIP:10993,"West Haverstraw, NY 10993"
ZIP:10994,"West Nyack, NY 10994"
ZIP:10996,"West Point, NY 10996"
ZIP:10998,"Westtown, NY 10998"
ZIP:11001,"Floral Park, NY 11001"
ZIP:11003,"Elmont, NY 11003"
ZIP:11004,"Glen Oaks, NY 11004"
ZIP:11005,"Floral Park, NY 11005"
ZIP:11010,"Franklin Square, NY 11010"
ZIP:11020,"Great Neck, NY 11020"
ZIP:11021,"Great Neck, NY 11021"
ZIP:11023,"Great Neck, NY 11023"
ZIP:11024,"Great Neck, NY 11024"
ZIP:11030,"Manhasset, NY 11030"
ZIP:11040,"New Hyde Park, NY 11040"
ZIP:11042,"New Hyde Park, NY 11042"
ZIP:11050,"Port Washington, NY 11050"
ZIP:11096,"Inwood, NY 11096"
ZIP:11101,"Long Island City, NY 11101"
ZIP:11102,"Astoria, NY 11102"
ZIP:11103,"Astoria, NY 11103"
ZIP:11104,"Sunnyside, NY 11104"
ZIP:11105,"Astoria, NY 11105"
ZIP:11106,"Astoria, NY 11106"
ZIP:11109,"Long Island City, NY 11109"
ZIP:11201,"Brooklyn, NY 11201"
ZIP:11203,"Brooklyn, NY 11203"
ZIP:11204,"Brooklyn, NY 11204"
ZIP:11205,"Brooklyn, NY 11205"
ZIP:11206,"Brooklyn, NY 11206"
ZIP:11207,"Brooklyn, NY 11207"
ZIP:11208,"Brooklyn, NY 11208"
ZIP:11209,"Brooklyn, NY 11209"
ZIP:11210,"Brooklyn, NY 11210"
ZIP:11211,"Brooklyn, NY 11211"
ZIP:11212,"Brooklyn, NY 11212"
ZIP:11213,"Brooklyn, NY 11213"
ZIP:11214,"Brooklyn, NY 11214"
ZIP:11215,"Brooklyn, NY 11215"
ZIP:11216,"Brooklyn, NY 11216"
ZIP:11217,"Brooklyn, NY 11217"
ZIP:11218,"Brooklyn, NY 11218"
ZIP:11219,"Brooklyn, NY 11219"
ZIP:11220,"Brooklyn, NY 11220"
ZIP:11221,"Brooklyn, NY 11221"
ZIP:11222,"Brooklyn, NY 11222"
ZIP:11223,"Brooklyn, NY 11223"
ZIP:11224,"Brooklyn, NY 11224"
ZIP:11225,"Brooklyn, NY 11225"
ZIP:11226,"Brooklyn, NY 11226"
ZIP:11228,"Brooklyn, NY 11228"
ZIP:11229,"Brooklyn, NY 11229"
ZIP:11230,"Brooklyn, NY 11230"
ZIP:11231,"Brooklyn, NY 11231"
ZIP:11232,"Brooklyn, NY 11232"
ZIP:11233,"Brooklyn, NY 11233"
ZIP:11234,"Brooklyn, NY 11234"
ZIP:11235,"Brooklyn, NY 11235"
ZIP:11236,"Brooklyn, NY 11236"
ZIP:11237,"Brooklyn, NY 11237"
ZIP:11238,"Brooklyn, NY 11238"
ZIP:11239,"Brooklyn, NY 11239"
ZIP:11249,"Brooklyn, NY 11249"
ZIP:11251,"Brooklyn, NY 11251"
ZIP:11252,"Brooklyn, NY 11252"
ZIP:11354,"Flushing, NY 11354"
ZIP:11355,"Flushing, NY 11355"
ZIP:11356,"College Point, NY 11356"
ZIP:11357,"Whitestone, NY 11357"
ZIP:11358,"Flushing, NY 11358"
ZIP:11359,"Bayside, NY 11359"
ZIP:11360,"Bayside, NY 11360"
ZIP:11361,"Bayside, NY 11361"
ZIP:11362,"Little Neck, NY 11362"
ZIP:11363,"Little Neck, NY 11363"
ZIP:11364,"Oakland Gardens, NY 11364"
ZIP:11365,"Fresh Meadows, NY 11365"
ZIP:11366,"Fresh Meadows, NY 11366"
ZIP:11367,"Flushing, NY 11367"
ZIP:11368,"Corona, NY 11368"
ZIP:11369,"East Elmhurst, NY 11369"
ZIP:11370,"East Elmhurst, NY 11370"
ZIP:11371,"Flushing, NY 11371"
ZIP:11372,"Jackson Heights, NY 11372"
ZIP:11373,"Elmhurst, NY 11373"
ZIP:11374,"Rego Park, NY 11374"
ZIP:11375,"Forest Hills, NY 11375"
ZIP:11377,"Woodside, NY 11377"
ZIP:11378,"Maspeth, NY 11378"
ZIP:11379,"Middle Village, NY 11379"
ZIP:11385,"Ridgewood, NY 11385"
ZIP:11411,"Cambria Heights, NY 11411"
ZIP:11412,"Saint Albans, NY 11412"
ZIP:11413,"Springfield Gardens, NY 11413"
ZIP:11414,"Howard Beach, NY 11414"
ZIP:11415,"Kew Gardens, NY 11415"
ZIP:11416,"Ozone Park, NY 11416"
ZIP:11417,"Ozone Park, NY 11417"
ZIP:11418,"Richmond Hill, NY 11418"
ZIP:11419,"South Richmond Hill, NY 11419"
ZIP:11420,"South Ozone Park, NY 11420"
ZIP:11421,"Woodhaven, NY 11421"
ZIP:11422,"Rosedale, NY 11422"
ZIP:11423,"Hollis, NY 11423"
ZIP:11426,"Bellerose, NY 11426"
ZIP:11427,"Queens Village, NY 11427"
ZIP:11428,"Queens Village, NY 11428"
ZIP:11429,"Queens Village, NY 11429"
ZIP:11430,"Jamaica, NY 11430"
ZIP:11432,"Jamaica, NY 11432"
ZIP:11433,"Jamaica, NY 11433"
ZIP:11434,"Jamaica, NY 11434"
ZIP:11435,"Jamaica, NY 11435"
ZIP:11436,"Jamaica, NY 11436"
ZIP:11439,"Jamaica, NY 11439"
ZIP:11501,"Mineola, NY 11501"
ZIP:11507,"Albertson, NY 11507"
ZIP:11509,"Atlantic Beach, NY 11509"
ZIP:11510,"Baldwin, NY 11510"
ZIP:11514,"Carle Place, NY 11514"
ZIP:11516,"Cedarhurst, NY 11516"
ZIP:11518,"East Rockaway, NY 11518"
ZIP:11520,"Freeport, NY 11520"
ZIP:11530,"Garden City, NY 11530"
ZIP:11542,"Glen Cove, NY 11542"
ZIP:11545,"Glen Head, NY 11545"
ZIP:11548,"Greenvale, NY 11548"
ZIP:11549,"Hempstead, NY 11549"
ZIP:11550,"Hempstead, NY 11550"
ZIP:11552,"West Hempstead, NY 11552"
ZIP:11553,"Uniondale, NY 11553"
ZIP:11554,"East Meadow, NY 11554"
ZIP:11557,"Hewlett, NY 11557"
ZIP:11558,"Island Park, NY 11558"
ZIP:11559,"Lawrence, NY 11559"
ZIP:11560,"Locust Valley, NY 11560"
ZIP:11561,"Long Beach, NY 11561"
ZIP:11563,"Lynbrook, NY 11563"
ZIP:11565,"Malverne, NY 11565"
ZIP:11566,"Merrick, NY 11566"
ZIP:11568,"Old Westbury, NY 11568"
ZIP:11570,"Rockville Centre, NY 11570"
ZIP:11572,"Oceanside, NY 11572"
ZIP:11575,"Roosevelt, NY 11575"
ZIP:11576,"Roslyn, NY 11576"
ZIP:11577,"Roslyn Heights, NY 11577"
ZIP:11579,"Sea Cliff, NY 11579"
ZIP:11580,"Valley Stream, NY 11580"
ZIP:11581,"Valley Stream, NY 11581"
ZIP:11590,"Westbury, NY 11590"
ZIP:11596,"Williston Park, NY 11596"
ZIP:11598,"Woodmere, NY 11598"
ZIP:11691,"Far Rockaway, NY 11691"
ZIP:11692,"Arverne, NY 11692"
ZIP:11693,"Far Rockaway, NY 11693"
ZIP:11694,"Rockaway Park, NY 11694"
ZIP:11697,"Breezy Point, NY 11697"
ZIP:11701,"Amityville, NY 11701"
ZIP:11702,"Babylon, NY 11702"
ZIP:11703,"North Babylon, NY 11703"
ZIP:11704,"West Babylon, NY 11704"
ZIP:11705,"Bayport, NY 11705"
ZIP:11706,"Bay Shore, NY 11706"
ZIP:11709,"Bayville, NY 11709"
ZIP:11710,"Bellmore, NY 11710"
ZIP:11713,"Bellport, NY 11713"
ZIP:11714,"Bethpage, NY 11714"
ZIP:11715,"Blue Point, NY 11715"
ZIP:11716,"Bohemia, NY 11716"
ZIP:11717,"Brentwood, NY 11717"
ZIP:11718,"Brightwaters, NY 11718"
ZIP:11719,"Brookhaven, NY 11719"
ZIP:11720,"Centereach, NY 11720"
ZIP:11721,"Centerport, NY 11721"
ZIP:11722,"Central Islip, NY 11722"
ZIP:11724,"Cold Spring Harbor, NY 11724"
ZIP:11725,"Commack, NY 11725"
ZIP:11726,"Copiague, NY 11726"
ZIP:11727,"Coram, NY 11727"
ZIP:11729,"Deer Park, NY 11729"
ZIP:11730,"East Islip, NY 11730"
ZIP:11731,"East Northport, NY 11731"
ZIP:11732,"East Norwich, NY 11732"
ZIP:11733,"East Setauket, NY 11733"
ZIP:11735,"Farmingdale, NY 11735"
ZIP:11738,"Farmingville, NY 11738"
ZIP:11740,"Greenlawn, NY 11740"
ZIP:11741,"Holbrook, NY 11741"
ZIP:11742,"Holtsville, NY 11742"
ZIP:11743,"Huntington, NY 11743"
ZIP:11746,"Huntington Station, NY 11746"
ZIP:11747,"Melville, NY 11747"
ZIP:11749,"Islandia, NY 11749"
ZIP:11751,"Islip, NY 11751"
ZIP:11752,"Islip Terrace, NY 11752"
ZIP:11753,"Jericho, NY 11753"
ZIP:11754,"Kings Park, NY 11754"
ZIP:11755,"Lake Grove, NY 11755"
ZIP:11756,"Levittown, NY 11756"
ZIP:11757,"Lindenhurst, NY 11757"
ZIP:11758,"Massapequa, NY 11758"
ZIP:11762,"Massapequa Park, NY 11762"
ZIP:11763,"Medford, NY 11763"
ZIP:11764,"Miller Place, NY 11764"
ZIP:11765,"Mill Neck, NY 11765"
ZIP:11766,"Mount Sinai, NY 11766"
ZIP:11767,"Nesconset, NY 11767"
ZIP:11768,"Northport, NY 11768"
ZIP:11769,"Oakdale, NY 11769"
ZIP:11770,"Ocean Beach, NY 11770"
ZIP:11771,"Oyster Bay, NY 11771"
ZIP:11772,"Patchogue, NY 11772"
ZIP:11776,"Port Jefferson Station, NY 11776"
ZIP:11777,"Port Jefferson, NY 11777"
ZIP:11778,"Rocky Point, NY 11778"
ZIP:11779,"Ronkonkoma, NY 11779"
ZIP:11780,"Saint James, NY 11780"
ZIP:11782,"Sayville, NY 11782"
ZIP:11783,"Seaford, NY 11783"
ZIP:11784,"Selden, NY 11784"
ZIP:11786,"Shoreham, NY 11786"
ZIP:11787,"Smithtown, NY 11787"
ZIP:11788,"Hauppauge, NY 11788"
ZIP:11789,"Sound Beach, NY 11789"
ZIP:11790,"Stony Brook, NY 11790"
ZIP:11791,"Syosset, NY 11791"
ZIP:11792,"Wading River, NY 11792"
ZIP:11793,"Wantagh, NY 11793"
ZIP:11794,"Stony Brook, NY 11794"
ZIP:11795,"West Islip, NY 11795"
ZIP:11796,"West Sayville, NY 11796"
ZIP:11797,"Woodbury, NY 11797"
ZIP:11798,"Wyandanch, NY 11798"
ZIP:11801,"Hicksville, NY 11801"
ZIP:11803,"Plainview, NY 11803"
ZIP:11804,"Old Bethpage, NY 11804"
ZIP:11901,"Riverhead, NY 11901"
ZIP:11933,"Calverton, NY 11933"
ZIP:11934,"Center Moriches, NY 11934"
ZIP:11935,"Cutchogue, NY 11935"
ZIP:11937,"East Hampton, NY 11937"
ZIP:11939,"East Marion, NY 11939"
ZIP:11940,"East Moriches, NY 11940"
ZIP:11941,"Eastport, NY 11941"
ZIP:11942,"East Quogue, NY 11942"
ZIP:11944,"Greenport, NY 11944"
ZIP:11946,"Hampton Bays, NY 11946"
ZIP:11948,"Laurel, NY 11948"
ZIP:11949,"Manorville, NY 11949"
ZIP:11950,"Mastic, NY 11950"
ZIP:11951,"Mastic Beach, NY 11951"
ZIP:11952,"Mattituck, NY 11952"
ZIP:11953,"Middle Island, NY 11953"
ZIP:11954,"Montauk, NY 11954"
ZIP:11955,"Moriches, NY 11955"
ZIP:11957,"Orient, NY 11957"
